#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2025-05-30-15-42-44
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1499342395.411737	CVs94t20HPu5LDd7K	192.168.10.50	123	129.6.15.29	123	3	3	2	1024.000000	0.000000	0.030457	0.032242	129.6.15.29	1499341338.333095	1499341339.225520	1499341339.240675	1499342395.210456	0
1499342395.442089	CVs94t20HPu5LDd7K	192.168.10.50	123	129.6.15.29	123	3	4	1	8192.000000	0.000000	0.000244	0.000488	NIST	1499342394.000000	1499342395.210456	1499342395.225348	1499342395.225349	0
1499342438.254032	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	4	3	0	8.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1499342438.929394	0
1499342438.254035	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	4	3	0	8.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1499342438.929394	0
1499342438.254094	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	3	4	3	8.000000	0.000000	0.000000	9.601715	52.179.17.38	1499290445.332037	1499342438.929394	1499342433.817035	1499342433.817038	0
1499342438.254095	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	3	4	3	8.000000	0.000000	0.000000	9.601715	52.179.17.38	1499290445.332037	1499342438.929394	1499342433.817035	1499342433.817038	0
1499342440.253671	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	4	3	0	8.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1499342440.929047	0
1499342440.253675	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	4	3	0	8.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1499342440.929047	0
1499342440.253735	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	3	4	3	8.000000	0.000000	0.000000	9.601730	52.179.17.38	1499290445.316652	1499342440.929047	1499342435.816650	1499342435.816653	0
1499342440.253737	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	3	4	3	8.000000	0.000000	0.000000	9.601730	52.179.17.38	1499290445.316652	1499342440.929047	1499342435.816650	1499342435.816653	0
1499342442.253672	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	4	3	0	8.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1499342442.929045	0
1499342442.253676	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	4	3	0	8.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1499342442.929045	0
1499342442.253735	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	3	4	3	8.000000	0.000000	0.000000	9.601761	52.179.17.38	1499290445.331628	1499342442.929045	1499342437.816626	1499342437.816628	0
1499342442.253736	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	3	4	3	8.000000	0.000000	0.000000	9.601761	52.179.17.38	1499290445.331628	1499342442.929045	1499342437.816626	1499342437.816628	0
1499342444.253638	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	4	3	0	8.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1499342444.929044	0
1499342444.253686	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	4	3	0	8.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1499342444.929044	0
1499342444.253735	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	3	4	3	8.000000	0.000000	0.000000	9.601776	52.179.17.38	1499290445.331617	1499342444.929044	1499342439.816616	1499342439.816618	0
1499342444.253736	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	3	4	3	8.000000	0.000000	0.000000	9.601776	52.179.17.38	1499290445.331617	1499342444.929044	1499342439.816616	1499342439.816618	0
1499342445.269179	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	4	3	0	64.000000	0.000000	0.000000	0.000000	INIT	0.000000	0.000000	0.000000	1499342440.832117	0
1499342445.269226	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	4	3	0	64.000000	0.000000	0.000000	0.000000	INIT	0.000000	0.000000	0.000000	1499342440.832117	0
1499342445.269275	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	3	4	3	64.000000	0.000000	0.000000	9.601791	52.179.17.38	1499290445.332147	1499342440.832117	1499342440.832146	1499342440.832148	0
1499342445.269275	CPpYd22YhLwhKxsuRi	192.168.10.19	123	192.168.10.3	123	3	4	3	64.000000	0.000000	0.000000	9.601791	52.179.17.38	1499290445.332147	1499342440.832117	1499342440.832146	1499342440.832148	0
1499342446.270341	CnsTV848jXvfd3ZXk	192.168.10.19	123	5.9.74.228	123	4	3	0	64.000000	0.000000	0.000000	0.000015	INIT	0.000000	0.000000	0.000000	1499342441.832101	0
1499342446.386450	CnsTV848jXvfd3ZXk	192.168.10.19	123	5.9.74.228	123	4	4	2	64.000000	0.000000	0.014359	0.050049	131.188.3.221	1499340762.736922	1499342441.832101	1499342446.126926	1499342446.126974	0
1499342447.269182	CrM2Wl39741UWupuel	192.168.10.19	123	195.186.4.101	123	4	3	0	64.000000	0.000000	0.000000	0.000031	INIT	0.000000	0.000000	0.000000	1499342442.832087	0
1499342447.389801	CrM2Wl39741UWupuel	192.168.10.19	123	195.186.4.101	123	4	4	2	64.000000	0.000000	0.000336	0.007492	10.66.133.101	1499342070.729961	1499342442.832087	1499342447.131233	1499342447.131261	0
1499342448.269189	CVdV8x4ekVxcb4Lqjl	192.168.10.19	123	213.109.127.82	123	4	3	0	64.000000	0.000000	0.000000	0.000046	INIT	0.000000	0.000000	0.000000	1499342443.832086	0
1499342448.269197	CnsTV848jXvfd3ZXk	192.168.10.19	123	5.9.74.228	123	4	3	0	64.000000	0.000000	0.000000	0.000046	INIT	0.000000	1499342446.126974	1499342441.949397	1499342443.832095	0
1499342448.379007	CVdV8x4ekVxcb4Lqjl	192.168.10.19	123	213.109.127.82	123	4	4	2	64.000000	0.000000	0.010818	0.028763	193.67.79.202	1499342061.547563	1499342443.832086	1499342448.125324	1499342448.125361	0
1499342448.385416	CnsTV848jXvfd3ZXk	192.168.10.19	123	5.9.74.228	123	4	4	2	64.000000	0.000000	0.014359	0.050079	131.188.3.221	1499340762.736922	1499342443.832095	1499342448.125757	1499342448.125799	0
1499342449.269130	CrM2Wl39741UWupuel	192.168.10.19	123	195.186.4.101	123	4	3	0	64.000000	0.000000	0.000000	0.000061	INIT	0.000000	1499342447.131261	1499342442.952745	1499342444.832035	0
1499342449.269188	CmC36LQfg9NcG2X1b	192.168.10.19	123	163.172.10.212	123	4	3	0	64.000000	0.000000	0.000000	0.000061	INIT	0.000000	0.000000	0.000000	1499342444.832098	0
1499342449.366394	CmC36LQfg9NcG2X1b	192.168.10.19	123	163.172.10.212	123	4	4	2	64.000000	0.000000	0.025650	0.037674	131.188.3.220	1499342198.504730	1499342444.832098	1499342449.122345	1499342449.122371	0
1499342449.389699	CrM2Wl39741UWupuel	192.168.10.19	123	195.186.4.101	123	4	4	2	64.000000	0.000000	0.000336	0.007523	10.66.133.101	1499342070.729961	1499342444.832035	1499342449.130967	1499342449.131000	0
1499342450.269110	CnsTV848jXvfd3ZXk	192.168.10.19	123	5.9.74.228	123	4	3	0	64.000000	0.000000	0.000000	0.000076	INIT	0.000000	1499342448.125799	1499342443.948376	1499342445.832051	0
1499342450.269137	CVdV8x4ekVxcb4Lqjl	192.168.10.19	123	213.109.127.82	123	4	3	0	64.000000	0.000000	0.000000	0.000076	INIT	0.000000	1499342448.125361	1499342443.941955	1499342445.832039	0
1499342450.269211	CD1ep72FHqmiyTaHnc	192.168.10.19	123	72.38.129.202	123	4	3	0	64.000000	0.000000	0.000000	0.000076	INIT	0.000000	0.000000	0.000000	1499342445.832119	0
1499342450.301230	CD1ep72FHqmiyTaHnc	192.168.10.19	123	72.38.129.202	123	4	4	2	64.000000	0.000000	0.031113	0.024918	132.246.11.233	1499342246.820099	1499342445.832119	1499342450.082901	1499342450.082925	0
1499342450.378844	CVdV8x4ekVxcb4Lqjl	192.168.10.19	123	213.109.127.82	123	4	4	2	64.000000	0.000000	0.010818	0.028793	193.67.79.202	1499342061.547563	1499342445.832039	1499342450.125191	1499342450.125224	0
1499342450.385296	CnsTV848jXvfd3ZXk	192.168.10.19	123	5.9.74.228	123	4	4	2	64.000000	0.000000	0.014359	0.050110	131.188.3.221	1499340762.736922	1499342445.832051	1499342450.125636	1499342450.125680	0
1499342451.269186	CMqFzB3hXlslbmZYpj	192.168.10.19	123	144.217.148.73	123	4	3	0	64.000000	0.000000	0.000000	0.000092	INIT	0.000000	0.000000	0.000000	1499342446.832086	0
1499342451.269193	CmC36LQfg9NcG2X1b	192.168.10.19	123	163.172.10.212	123	4	3	0	64.000000	0.000000	0.000000	0.000092	INIT	0.000000	1499342449.122371	1499342444.929342	1499342446.832098	0
1499342451.269194	CrM2Wl39741UWupuel	192.168.10.19	123	195.186.4.101	123	4	3	0	64.000000	0.000000	0.000000	0.000092	INIT	0.000000	1499342449.131000	1499342444.952686	1499342446.832094	0
1499342451.285477	CMqFzB3hXlslbmZYpj	192.168.10.19	123	144.217.148.73	123	4	4	2	64.000000	0.000000	0.006165	0.031448	213.251.128.249	1499342126.073606	1499342446.832086	1499342451.077361	1499342451.077430	0
1499342451.366358	CmC36LQfg9NcG2X1b	192.168.10.19	123	163.172.10.212	123	4	4	2	64.000000	0.000000	0.025650	0.037704	131.188.3.220	1499342198.504730	1499342446.832098	1499342451.122330	1499342451.122373	0
1499342451.389727	CrM2Wl39741UWupuel	192.168.10.19	123	195.186.4.101	123	4	4	2	64.000000	0.000000	0.000336	0.007553	10.66.133.101	1499342070.729961	1499342446.832094	1499342451.131011	1499342451.131023	0
1499342452.269136	CVdV8x4ekVxcb4Lqjl	192.168.10.19	123	213.109.127.82	123	4	3	0	64.000000	0.000000	0.000000	0.000107	INIT	0.000000	1499342450.125224	1499342445.941822	1499342447.832034	0
1499342452.269142	CnsTV848jXvfd3ZXk	192.168.10.19	123	5.9.74.228	123	4	3	0	64.000000	0.000000	0.000000	0.000107	INIT	0.000000	1499342450.125680	1499342445.948256	1499342447.832042	0
1499342452.269168	CD1ep72FHqmiyTaHnc	192.168.10.19	123	72.38.129.202	123	4	3	0	64.000000	0.000000	0.000000	0.000107	INIT	0.000000	1499342450.082925	1499342445.864179	1499342447.832109	0
1499342452.269194	CPqYLsyrEGfODZPH2	192.168.10.19	123	192.95.27.155	123	4	3	0	64.000000	0.000000	0.000000	0.000107	INIT	0.000000	0.000000	0.000000	1499342447.832103	0
1499342452.285694	CPqYLsyrEGfODZPH2	192.168.10.19	123	192.95.27.155	123	4	4	2	64.000000	0.000000	0.022537	0.034760	200.98.196.212	1499341686.570820	1499342447.832103	1499342452.080447	1499342452.080509	0
1499342452.308817	CD1ep72FHqmiyTaHnc	192.168.10.19	123	72.38.129.202	123	4	4	2	64.000000	0.000000	0.031113	0.024948	132.246.11.233	1499342246.820099	1499342447.832109	1499342452.084695	1499342452.084710	0
